it nTrial nWin nCatch RMSerror.start RMSerror.antic RMSerror.win RMSerror.nowin GLT.w-n GLT.a-w GLT.a-n GLT.a-w-n r.win r.nowin
39 36 9 10 0.36350 0.27930 0.41240 0.37020 0.27900 0.47430 0.44620 0.75850 -0.044 -0.124
40 36 9 10 0.36740 0.27460 0.42020 0.39260 0.27880 0.49300 0.47110 0.80160 -0.057 -0.107
41 36 9 10 0.45030 0.27840 0.51030 0.44610 0.28320 0.56400 0.49740 0.93130 -0.030 -0.106
42 36 9 10 0.39760 0.27240 0.45060 0.41400 0.27700 0.52120 0.49210 0.85870 -0.031 -0.130
43 36 9 10 0.42620 0.26800 0.49820 0.46390 0.27550 0.57270 0.54130 0.96790 -0.113 -0.058
44 36 9 10 0.42820 0.28530 0.47710 0.51060 0.31350 0.50560 0.52900 0.91870 -0.056 -0.183
45 36 9 10 0.42210 0.29630 0.45910 0.44530 0.27910 0.47730 0.45710 0.82470 -0.036 -0.156
46 36 9 10 0.42010 0.27220 0.47830 0.43700 0.29900 0.52840 0.49510 0.88350 -0.061 -0.164
47 36 9 10 0.42460 0.26870 0.48210 0.44640 0.25380 0.55870 0.52900 0.94180 -0.008 -0.129
48 36 9 10 0.35310 0.28180 0.38920 0.34100 0.26500 0.46560 0.42970 0.72080 -0.054 -0.110
49 36 9 10 0.35380 0.28330 0.39250 0.37440 0.29090 0.45570 0.42270 0.71810 -0.039 -0.197
50 36 9 10 0.38260 0.27980 0.43700 0.41610 0.27930 0.47430 0.45700 0.80100 -0.064 -0.197
51 36 9 10 0.42300 0.28410 0.48320 0.44640 0.26950 0.53310 0.49600 0.89980 0.005 -0.070
52 36 9 10 0.37750 0.27610 0.44020 0.40440 0.27800 0.50340 0.48340 0.83130 -0.097 -0.090
53 36 9 10 0.40550 0.27870 0.47330 0.42980 0.27910 0.52520 0.48540 0.87440 -0.048 -0.142
54 36 9 10 0.41990 0.27690 0.50020 0.42520 0.28560 0.53310 0.46850 0.88120 -0.086 -0.101
55 36 9 10 0.40110 0.28660 0.43190 0.40520 0.29930 0.49140 0.45440 0.79180 0.002 -0.180
56 36 9 10 0.43590 0.27690 0.51610 0.47340 0.26890 0.54350 0.51340 0.94900 -0.080 -0.129
57 36 9 10 0.38810 0.28070 0.46190 0.42180 0.27560 0.50220 0.46020 0.83690 -0.030 -0.207
58 36 9 10 0.37770 0.27530 0.41590 0.38850 0.28200 0.52210 0.50040 0.83160 -0.025 -0.150
59 36 9 10 0.37350 0.27870 0.45080 0.42130 0.27210 0.46980 0.44760 0.80630 -0.078 -0.059
60 36 9 10 0.35440 0.27840 0.39770 0.37440 0.26870 0.46230 0.43370 0.74190 -0.039 -0.162
61 36 9 10 0.39680 0.28150 0.44220 0.41910 0.26710 0.48240 0.46020 0.81550 -0.020 -0.065
62 36 9 10 0.48120 0.28630 0.54310 0.46090 0.27800 0.56840 0.49870 0.95910 -0.040 -0.149
63 36 9 10 0.37710 0.28560 0.43390 0.40740 0.28960 0.48450 0.45250 0.79260 -0.034 -0.196
64 36 9 10 0.39170 0.27510 0.47020 0.39710 0.27730 0.50740 0.44850 0.82750 -0.039 -0.051
65 36 9 10 0.37830 0.27190 0.44740 0.37430 0.29970 0.50350 0.45440 0.79790 -0.027 -0.028
66 36 9 10 0.43810 0.28250 0.46490 0.45910 0.27760 0.51120 0.49420 0.88070 -0.033 -0.111
67 36 9 10 0.43050 0.29390 0.50390 0.44810 0.27450 0.51490 0.46790 0.88150 -0.118 -0.146
68 36 9 10 0.41260 0.27560 0.45040 0.40730 0.27660 0.50070 0.46460 0.82640 -0.058 -0.108
69 36 9 10 0.45610 0.28340 0.50540 0.49160 0.26670 0.56280 0.55330 0.98420 -0.041 -0.057
70 36 9 10 0.42010 0.29160 0.49620 0.46840 0.28110 0.52140 0.49260 0.90340 -0.022 -0.065
71 36 9 10 0.45570 0.28070 0.53370 0.47420 0.27680 0.58910 0.53380 0.99310 -0.055 -0.029
72 36 9 10 0.40770 0.28310 0.48780 0.43280 0.27640 0.53890 0.49580 0.89710 -0.073 -0.163
73 36 9 10 0.41200 0.27480 0.48440 0.43860 0.28980 0.54710 0.49640 0.90190 0.007 -0.076
74 36 9 10 0.35590 0.27970 0.44500 0.36660 0.26940 0.49090 0.41910 0.77350 -0.018 -0.179
75 36 9 10 0.41850 0.27660 0.46670 0.43150 0.28490 0.55000 0.52130 0.90580 -0.011 -0.094
76 36 9 10 0.42610 0.27600 0.46030 0.44250 0.26100 0.50590 0.48900 0.87090 -0.056 -0.047
77 36 9 10 0.41010 0.27810 0.47990 0.41900 0.26070 0.50410 0.45600 0.85000 -0.103 -0.009
78 36 9 10 0.37010 0.27530 0.44260 0.41440 0.28700 0.49600 0.47690 0.82640 -0.031 -0.135
79 36 9 10 0.39800 0.27720 0.47450 0.39220 0.31510 0.54310 0.47740 0.85190 -0.099 -0.101
80 36 9 10 0.48230 0.29430 0.55440 0.54250 0.28590 0.54620 0.52350 1.00290 -0.028 -0.174
81 36 9 10 0.36840 0.28930 0.43770 0.40310 0.26590 0.48630 0.46660 0.80860 -0.017 -0.077
82 36 9 10 0.43900 0.27600 0.50200 0.41030 0.31080 0.56560 0.48510 0.89600 -0.000 -0.144
83 36 9 10 0.35600 0.27330 0.42580 0.35350 0.26520 0.49220 0.43320 0.76890 -0.072 -0.070
84 36 9 10 0.41580 0.30080 0.45360 0.42410 0.28000 0.49790 0.46580 0.82560 0.051 -0.140
85 36 9 10 0.41970 0.28570 0.53090 0.45410 0.30630 0.53430 0.47810 0.90920 -0.114 -0.051
86 36 9 10 0.41670 0.30500 0.44560 0.46480 0.27610 0.47640 0.48010 0.83840 0.017 -0.111
87 36 9 10 0.38650 0.28450 0.45160 0.39180 0.25550 0.47610 0.43390 0.79130 -0.027 -0.150
88 36 9 10 0.42550 0.28530 0.50960 0.44920 0.28310 0.53300 0.47190 0.89810 -0.070 -0.020
89 36 9 10 0.39170 0.27690 0.44700 0.39580 0.26120 0.52690 0.48730 0.85250 -0.013 -0.128
90 36 9 10 0.37270 0.27140 0.39600 0.37000 0.26290 0.50070 0.48270 0.79670 -0.066 -0.075
91 36 9 10 0.38990 0.28760 0.45440 0.42920 0.27620 0.49280 0.47370 0.83590 -0.016 -0.121
92 36 9 10 0.39040 0.27950 0.47270 0.40310 0.26980 0.53300 0.48000 0.86580 -0.081 -0.089
93 36 9 10 0.40120 0.27150 0.46590 0.42490 0.29750 0.55350 0.51310 0.89720 -0.019 -0.168
94 36 9 10 0.37940 0.28850 0.44170 0.39240 0.28470 0.47860 0.43350 0.77570 -0.089 -0.150
95 36 9 10 0.50250 0.28510 0.58430 0.50430 0.27770 0.58460 0.51330 1.02100 -0.036 -0.138
96 36 9 10 0.34660 0.27990 0.45270 0.36430 0.29180 0.51450 0.44350 0.79720 -0.035 -0.145
97 36 9 10 0.45130 0.27340 0.53680 0.46330 0.28980 0.59430 0.53450 0.99140 -0.076 -0.105
98 36 9 10 0.40920 0.27600 0.44740 0.43840 0.28410 0.51900 0.50270 0.87040 -0.075 -0.129
99 36 9 10 0.42720 0.29380 0.52290 0.45550 0.28820 0.53820 0.47500 0.90930 -0.089 -0.143
100 36 9 10 0.38080 0.28140 0.42250 0.38470 0.28490 0.47400 0.44200 0.76570 -0.044 -0.183
1 36 9 15 0.55170 0.29720 0.61420 0.58320 0.27200 0.60830 0.57760 1.12190 -0.041 -0.276
2 36 9 15 0.51110 0.28970 0.57780 0.54330 0.27600 0.59910 0.56860 1.07300 -0.101 -0.232
3 36 9 15 0.49920 0.29210 0.58060 0.52600 0.26460 0.57420 0.52810 1.03300 -0.128 -0.159
4 36 9 15 0.53520 0.30550 0.59550 0.59030 0.27300 0.58140 0.56130 1.09010 -0.016 -0.180
5 36 9 15 0.53870 0.28570 0.60200 0.55500 0.26410 0.62520 0.57450 1.11350 -0.061 -0.218
6 36 9 15 0.44990 0.27840 0.48920 0.47370 0.26340 0.51120 0.49550 0.90750 -0.028 -0.216
7 36 9 15 0.53900 0.29860 0.63870 0.59950 0.26220 0.63090 0.58110 1.15980 -0.093 -0.112
8 36 9 15 0.52550 0.28610 0.58330 0.53190 0.25700 0.60200 0.54540 1.06540 0.034 -0.260
9 36 9 15 0.45600 0.28420 0.50130 0.49410 0.26220 0.53530 0.51680 0.94840 -0.010 -0.268
10 36 9 15 0.51360 0.31400 0.54640 0.52630 0.27200 0.55410 0.51400 0.98700 -0.127 -0.231
11 36 9 15 0.52530 0.28250 0.58420 0.55590 0.28450 0.60550 0.57970 1.09200 -0.057 -0.124
12 36 9 15 0.50170 0.28320 0.58020 0.52980 0.27450 0.59770 0.55070 1.05930 -0.089 -0.206
13 36 9 15 0.48810 0.27440 0.56570 0.52650 0.27840 0.60080 0.55870 1.05710 -0.071 -0.191
14 36 9 15 0.42420 0.27730 0.50940 0.44870 0.27720 0.52690 0.47980 0.90270 -0.098 -0.163
15 36 9 15 0.46800 0.28910 0.54140 0.46230 0.28310 0.56270 0.48950 0.94840 -0.108 -0.190
16 36 9 15 0.49170 0.31160 0.55470 0.51120 0.25990 0.56310 0.52440 0.99830 -0.142 -0.233
17 36 9 15 0.54060 0.29940 0.58580 0.55040 0.26490 0.57480 0.54580 1.05570 -0.102 -0.227
18 36 9 15 0.44550 0.28450 0.52890 0.49960 0.27680 0.55000 0.51570 0.96970 -0.058 -0.266
19 36 9 15 0.52660 0.30530 0.58090 0.52640 0.27290 0.55450 0.51350 1.00900 -0.156 -0.207
20 36 9 15 0.54080 0.28920 0.57430 0.55790 0.28890 0.57350 0.55710 1.05510 -0.115 -0.104
21 36 9 15 0.46980 0.26920 0.52980 0.50860 0.26590 0.56560 0.55300 1.01090 -0.144 -0.052
22 36 9 15 0.47670 0.27810 0.54450 0.48810 0.26710 0.57670 0.53380 1.00180 -0.105 -0.172
23 36 9 15 0.45670 0.27180 0.53230 0.51900 0.26210 0.56840 0.55360 1.01970 -0.044 -0.155
24 36 9 15 0.52530 0.28350 0.58390 0.54750 0.27160 0.60310 0.57790 1.08820 -0.130 -0.176
25 36 9 15 0.48760 0.28350 0.55640 0.50150 0.27140 0.59980 0.54960 1.03390 -0.159 -0.147
26 36 9 15 0.50830 0.29390 0.62660 0.56160 0.29540 0.61250 0.55670 1.10420 -0.127 -0.156
27 36 9 15 0.51660 0.28400 0.59930 0.54350 0.27480 0.59380 0.54850 1.07330 -0.079 -0.161
28 36 9 15 0.48360 0.28460 0.56700 0.49660 0.28700 0.58720 0.52590 1.01300 -0.045 -0.234
29 36 9 15 0.50560 0.28620 0.58860 0.54080 0.29760 0.60430 0.55730 1.06970 -0.103 -0.242
30 36 9 15 0.53600 0.32910 0.58540 0.56270 0.26700 0.54470 0.50320 1.01470 -0.098 -0.233
31 36 9 15 0.51090 0.29400 0.55650 0.50190 0.27660 0.57710 0.52190 1.00200 -0.018 -0.273
32 36 9 15 0.51020 0.28930 0.54490 0.50760 0.26720 0.56560 0.53860 1.00470 -0.126 -0.181
33 36 9 15 0.47020 0.28730 0.53410 0.49380 0.27610 0.56470 0.52420 0.98180 -0.089 -0.221
34 36 9 15 0.47790 0.28550 0.54960 0.51230 0.29150 0.54640 0.51550 0.98100 -0.063 -0.143
35 36 9 15 0.49500 0.27700 0.56200 0.55070 0.26250 0.58540 0.57540 1.07110 -0.048 -0.231
36 36 9 15 0.47520 0.30310 0.55470 0.50780 0.29150 0.53800 0.50450 0.96580 -0.172 -0.182
37 36 9 15 0.49960 0.28530 0.56620 0.53040 0.27720 0.58290 0.55210 1.04310 -0.109 -0.183
38 36 9 15 0.50590 0.29200 0.60940 0.52380 0.26890 0.60820 0.53870 1.07150 -0.112 -0.125
39 36 9 15 0.50880 0.27860 0.57750 0.53170 0.26680 0.63860 0.59340 1.10790 -0.084 -0.252
40 36 9 15 0.50640 0.30040 0.51070 0.50220 0.26270 0.52870 0.51280 0.94670 -0.121 -0.204
41 36 9 15 0.51630 0.31050 0.59990 0.55390 0.25990 0.57660 0.53000 1.05640 -0.062 -0.295
42 36 9 15 0.49000 0.30800 0.57390 0.54280 0.26510 0.55610 0.52660 1.02250 -0.108 -0.134
43 36 9 15 0.51260 0.28320 0.53780 0.53890 0.26820 0.54940 0.54510 1.01320 -0.059 -0.186
44 36 9 15 0.47870 0.29910 0.56650 0.51130 0.30580 0.55600 0.50950 0.98400 0.006 -0.270
45 36 9 15 0.50170 0.28450 0.51650 0.53380 0.27460 0.54830 0.57190 1.01150 -0.115 -0.198
46 36 9 15 0.48730 0.29260 0.52280 0.50640 0.30130 0.54620 0.52100 0.96080 -0.115 -0.220
47 36 9 15 0.52840 0.29980 0.60300 0.55650 0.28100 0.58700 0.55310 1.07470 -0.059 -0.195
48 36 9 15 0.55310 0.31600 0.58810 0.57840 0.26000 0.55200 0.53700 1.05170 -0.097 -0.255
49 36 9 15 0.46550 0.28220 0.53750 0.50710 0.28210 0.58240 0.54830 1.01320 -0.060 -0.229
50 36 9 15 0.50710 0.28030 0.54730 0.50140 0.26830 0.58490 0.55150 1.02300 -0.090 -0.177
51 36 9 15 0.45000 0.29030 0.52070 0.49820 0.26830 0.54350 0.51630 0.96190 -0.054 -0.146
52 36 9 15 0.45120 0.28370 0.53530 0.49530 0.27870 0.56280 0.52470 0.98270 -0.007 -0.257
53 36 9 15 0.43320 0.29420 0.51210 0.49380 0.28500 0.53700 0.51470 0.94430 -0.052 -0.169
54 36 9 15 0.47780 0.28040 0.45330 0.51700 0.29700 0.48990 0.52810 0.90820 -0.028 -0.152
55 36 9 15 0.42620 0.30350 0.48760 0.43450 0.28690 0.50840 0.44550 0.84200 -0.038 -0.310
56 36 9 15 0.49200 0.29440 0.59030 0.54260 0.28160 0.57250 0.53450 1.04420 -0.099 -0.176
57 36 9 15 0.52070 0.29250 0.64740 0.53530 0.28720 0.64060 0.53780 1.11240 -0.038 -0.282
58 36 9 15 0.49050 0.28470 0.56180 0.50870 0.27450 0.58770 0.53660 1.02530 -0.057 -0.229
59 36 9 15 0.48240 0.28430 0.50570 0.51550 0.29710 0.53260 0.53910 0.96270 -0.072 -0.257
60 36 9 15 0.49050 0.28180 0.53540 0.53510 0.26710 0.54810 0.53980 1.00690 -0.031 -0.158
61 36 9 15 0.47240 0.27940 0.53630 0.51250 0.27990 0.58740 0.56540 1.02880 -0.074 -0.179
62 36 9 15 0.45250 0.28180 0.52830 0.48200 0.27290 0.55470 0.51480 0.96450 -0.075 -0.274
63 36 9 15 0.48500 0.29380 0.51160 0.47530 0.26690 0.52730 0.49860 0.92560 -0.089 -0.219
64 36 9 15 0.47220 0.29160 0.56600 0.49710 0.27040 0.56160 0.50720 0.99100 -0.152 -0.153
65 36 9 15 0.44460 0.28300 0.49570 0.47360 0.27340 0.55030 0.51590 0.94020 -0.127 -0.176
66 36 9 15 0.48590 0.29310 0.58510 0.53900 0.27250 0.58950 0.55370 1.06150 -0.103 -0.093
67 36 9 15 0.53230 0.29630 0.60710 0.54810 0.26410 0.60730 0.56410 1.09470 -0.145 -0.182
68 36 9 15 0.50580 0.29470 0.58390 0.53430 0.26230 0.58800 0.54360 1.05450 -0.066 -0.255
69 36 9 15 0.48940 0.29140 0.60080 0.54470 0.27580 0.60650 0.55400 1.08240 -0.087 -0.240
70 36 9 15 0.46280 0.28550 0.52080 0.50450 0.27010 0.54770 0.53510 0.97860 -0.040 -0.268
71 36 9 15 0.52090 0.29390 0.58060 0.50470 0.28670 0.60860 0.55300 1.04850 -0.068 -0.241
72 36 9 15 0.45940 0.28880 0.55900 0.47780 0.27080 0.56530 0.49590 0.97440 -0.064 -0.202
73 36 9 15 0.46750 0.29430 0.52650 0.48480 0.32670 0.56140 0.50380 0.94230 -0.134 -0.178
74 36 9 15 0.45440 0.28310 0.52260 0.48020 0.27340 0.55630 0.52120 0.96440 -0.155 -0.203
75 36 9 15 0.44510 0.28080 0.47100 0.43680 0.25650 0.53190 0.49780 0.89370 -0.010 -0.217
76 36 9 15 0.52480 0.27430 0.60940 0.55090 0.26970 0.65110 0.59470 1.14210 -0.065 -0.188
77 36 9 15 0.55810 0.28470 0.56050 0.62570 0.29340 0.58190 0.62910 1.12820 -0.137 -0.211
78 36 9 15 0.52170 0.29210 0.56150 0.56230 0.28240 0.57820 0.57180 1.06200 -0.132 -0.199
79 36 9 15 0.54270 0.28710 0.64610 0.53390 0.29590 0.65990 0.56010 1.13210 -0.113 -0.209
80 36 9 15 0.51730 0.28940 0.63420 0.52210 0.28580 0.62990 0.52330 1.08630 0.009 -0.296
81 36 9 15 0.53150 0.28810 0.53110 0.56820 0.28520 0.53610 0.55720 1.01900 -0.049 -0.155
82 36 9 15 0.55790 0.31260 0.59500 0.58990 0.26840 0.57220 0.56270 1.08450 -0.131 -0.229
83 36 9 15 0.49580 0.29050 0.61180 0.53800 0.27430 0.60630 0.55040 1.08380 -0.118 -0.136
84 36 9 15 0.51840 0.30820 0.55600 0.59750 0.28580 0.54920 0.57800 1.06070 -0.028 -0.192
85 36 9 15 0.52980 0.28730 0.62080 0.54220 0.28860 0.62320 0.55890 1.10200 -0.045 -0.265
86 36 9 15 0.49910 0.30330 0.58340 0.54900 0.29330 0.55710 0.51680 1.02030 -0.152 -0.182
87 36 9 15 0.46580 0.28550 0.52480 0.48210 0.26350 0.53510 0.50060 0.94540 -0.092 -0.209
88 36 9 15 0.44730 0.28750 0.53350 0.47660 0.26140 0.55280 0.51200 0.96360 -0.070 -0.203
89 36 9 15 0.47000 0.28070 0.56660 0.50160 0.26290 0.57520 0.52190 1.01390 -0.060 -0.199
90 36 9 15 0.47990 0.28420 0.54670 0.52350 0.27340 0.55920 0.53710 1.00930 -0.108 -0.226
91 36 9 15 0.50270 0.29970 0.59500 0.55910 0.29260 0.59890 0.55840 1.07780 -0.031 -0.174
92 36 9 15 0.47310 0.29730 0.59570 0.52610 0.29140 0.59170 0.53090 1.04420 -0.091 -0.130
93 36 9 15 0.56930 0.29830 0.62850 0.57930 0.27880 0.60870 0.57990 1.12730 -0.136 -0.230
94 36 9 15 0.46890 0.28060 0.52060 0.48130 0.28540 0.56230 0.53400 0.97140 -0.190 -0.136
95 36 9 15 0.48390 0.29180 0.49280 0.51080 0.27000 0.51710 0.52930 0.94510 -0.065 -0.264
96 36 9 15 0.50220 0.28850 0.54270 0.52420 0.29010 0.57460 0.56730 1.02660 -0.076 -0.240
97 36 9 15 0.49750 0.29390 0.58460 0.51200 0.26190 0.56600 0.50630 1.01270 -0.128 -0.108
98 36 9 15 0.47800 0.28690 0.50240 0.50110 0.28600 0.53110 0.51180 0.93990 -0.018 -0.215
99 36 9 15 0.48430 0.28090 0.51360 0.50500 0.26380 0.56940 0.55740 1.00260 -0.062 -0.198
100 36 9 15 0.46750 0.28580 0.52450 0.48980 0.29410 0.53900 0.50800 0.94620 -0.070 -0.229
1 36 9 20 0.59710 0.30700 0.71720 0.65460 0.26270 0.68250 0.62520 1.27920 -0.078 -0.327
2 36 9 20 0.55110 0.30560 0.67410 0.61160 0.27730 0.66060 0.59400 1.20310 -0.059 -0.288
3 36 9 20 0.55460 0.29140 0.68120 0.57670 0.30540 0.68670 0.59830 1.20330 -0.133 -0.250
4 36 9 20 0.61790 0.30970 0.66760 0.70710 0.28160 0.62930 0.64760 1.25930 -0.072 -0.266
5 36 9 20 0.65370 0.31490 0.80460 0.72730 0.31320 0.73020 0.65450 1.39310 -0.116 -0.279
6 36 9 20 0.62480 0.29310 0.67100 0.67530 0.29200 0.67850 0.67500 1.28500 -0.150 -0.265
7 36 9 20 0.55330 0.31870 0.66310 0.60560 0.27620 0.62700 0.57060 1.16080 -0.105 -0.187
8 36 9 20 0.61310 0.30230 0.70180 0.64360 0.27460 0.67060 0.62070 1.25490 -0.124 -0.226
9 36 9 20 0.60260 0.30640 0.65160 0.68840 0.28340 0.63290 0.65140 1.24460 -0.154 -0.231
10 36 9 20 0.60410 0.31170 0.67270 0.61970 0.28000 0.63520 0.58460 1.18590 -0.158 -0.236
11 36 9 20 0.61260 0.30180 0.66200 0.65690 0.27550 0.64610 0.64160 1.23770 -0.136 -0.303
12 36 9 20 0.59020 0.30420 0.68760 0.63640 0.27720 0.65850 0.60320 1.22720 -0.006 -0.280
13 36 9 20 0.57450 0.31100 0.65270 0.62060 0.27110 0.64650 0.61790 1.20030 -0.086 -0.273
14 36 9 20 0.63840 0.30670 0.67170 0.69250 0.28130 0.63610 0.64960 1.25860 -0.175 -0.231
15 36 9 20 0.59360 0.29740 0.69000 0.66830 0.26260 0.67730 0.65160 1.28400 -0.067 -0.218
16 36 9 20 0.55190 0.30640 0.62640 0.62410 0.30120 0.61430 0.61680 1.16410 -0.142 -0.290
17 36 9 20 0.56330 0.28420 0.67170 0.62530 0.27120 0.67230 0.62010 1.23460 -0.036 -0.241
18 36 9 20 0.56030 0.29020 0.64740 0.62450 0.26320 0.65890 0.63660 1.22270 -0.089 -0.282
19 36 9 20 0.63170 0.31270 0.69810 0.67350 0.26150 0.66820 0.63430 1.27420 -0.081 -0.357
20 36 9 20 0.51300 0.30080 0.58610 0.52750 0.26820 0.58370 0.52950 1.03940 -0.113 -0.288
21 36 9 20 0.58590 0.29020 0.67940 0.62840 0.28050 0.68320 0.63280 1.24930 -0.097 -0.266
22 36 9 20 0.53690 0.29280 0.63980 0.58860 0.27610 0.62510 0.58090 1.14980 -0.117 -0.216
23 36 9 20 0.55490 0.30220 0.61650 0.59690 0.26400 0.59050 0.56110 1.11300 0.013 -0.244
24 36 9 20 0.51770 0.31140 0.58480 0.57200 0.27260 0.57570 0.55560 1.06680 -0.129 -0.219
25 36 9 20 0.58350 0.32600 0.62280 0.60220 0.27310 0.58770 0.56230 1.10960 -0.107 -0.331
26 36 9 20 0.60990 0.29940 0.74480 0.64580 0.29030 0.72750 0.64330 1.31950 -0.143 -0.286
27 36 9 20 0.69380 0.32110 0.66890 0.72900 0.28720 0.62550 0.66860 1.27730 -0.146 -0.276
28 36 9 20 0.62100 0.29720 0.72250 0.68110 0.28570 0.70170 0.65540 1.31830 -0.137 -0.245
29 36 9 20 0.60570 0.30210 0.74990 0.69140 0.27950 0.72400 0.66880 1.35740 -0.129 -0.221
30 36 9 20 0.59500 0.30020 0.67300 0.63500 0.27420 0.64750 0.61920 1.22210 -0.141 -0.212
31 36 9 20 0.59700 0.29640 0.68370 0.65070 0.26430 0.64170 0.61880 1.23610 -0.108 -0.182
32 36 9 20 0.59380 0.30200 0.68330 0.61300 0.26540 0.67610 0.61930 1.23360 -0.146 -0.286
33 36 9 20 0.58090 0.29840 0.64970 0.61190 0.26560 0.64630 0.60500 1.19190 -0.085 -0.280
34 36 9 20 0.54670 0.29860 0.61300 0.61110 0.27190 0.59190 0.57640 1.12630 -0.072 -0.222
35 36 9 20 0.61680 0.28330 0.69490 0.66000 0.27070 0.71260 0.68450 1.31960 -0.214 -0.192
36 36 9 20 0.60680 0.29400 0.77010 0.67560 0.29030 0.75300 0.67470 1.37870 -0.163 -0.263
37 36 9 20 0.54920 0.29360 0.62330 0.59870 0.26310 0.61840 0.59080 1.15020 -0.154 -0.185
38 36 9 20 0.61370 0.30930 0.72050 0.65330 0.30010 0.68970 0.62260 1.27430 -0.110 -0.310
39 36 9 20 0.58440 0.29010 0.63910 0.64100 0.28960 0.63970 0.64280 1.21400 -0.177 -0.190
40 36 9 20 0.55970 0.31320 0.62210 0.60230 0.28570 0.59350 0.57210 1.11780 -0.092 -0.288
41 36 9 20 0.61660 0.30160 0.70580 0.68110 0.26430 0.67400 0.65280 1.29670 -0.152 -0.244
42 36 9 20 0.59970 0.28910 0.65390 0.65740 0.26930 0.67450 0.66420 1.26480 -0.112 -0.278
43 36 9 20 0.61270 0.30550 0.74110 0.66940 0.31080 0.71380 0.64940 1.31860 -0.158 -0.312
44 36 9 20 0.66300 0.30310 0.75520 0.73270 0.26770 0.70710 0.68130 1.38120 -0.083 -0.245
45 36 9 20 0.57050 0.31200 0.63560 0.60810 0.27510 0.58270 0.56070 1.12010 -0.164 -0.139
46 36 9 20 0.59510 0.29390 0.64980 0.64160 0.27750 0.65090 0.64430 1.22850 -0.108 -0.302
47 36 9 20 0.64500 0.29080 0.71880 0.69180 0.25730 0.72770 0.69910 1.36480 -0.112 -0.243
48 36 9 20 0.61820 0.30500 0.66680 0.65440 0.27000 0.63500 0.62120 1.22310 -0.131 -0.228
49 36 9 20 0.61300 0.30710 0.66470 0.66950 0.28380 0.62170 0.60740 1.21270 0.008 -0.283
50 36 9 20 0.59420 0.29470 0.71750 0.66660 0.28090 0.70620 0.66570 1.31730 -0.110 -0.276
51 36 9 20 0.57310 0.29810 0.66970 0.61830 0.26430 0.66970 0.61570 1.22460 -0.141 -0.277
52 36 9 20 0.58590 0.29200 0.63740 0.63070 0.28040 0.66220 0.65370 1.22720 -0.096 -0.300
53 36 9 20 0.61500 0.31000 0.69040 0.65000 0.28280 0.66690 0.62650 1.24910 -0.115 -0.195
54 36 9 20 0.59630 0.30270 0.64430 0.67840 0.31040 0.62380 0.64540 1.22190 -0.175 -0.210
55 36 9 20 0.55090 0.30230 0.63520 0.60140 0.26790 0.62180 0.58500 1.15360 -0.162 -0.236
56 36 9 20 0.60690 0.31380 0.65830 0.61560 0.28950 0.65950 0.61830 1.20300 -0.077 -0.359
57 36 9 20 0.64470 0.30740 0.78690 0.72150 0.26720 0.71440 0.65500 1.38330 -0.067 -0.238
58 36 9 20 0.60540 0.31070 0.65300 0.65740 0.27470 0.63310 0.62760 1.21720 -0.093 -0.233
59 36 9 20 0.57640 0.29500 0.63500 0.60220 0.26140 0.62540 0.59550 1.16460 -0.129 -0.215
60 36 9 20 0.64420 0.31630 0.71950 0.69720 0.29370 0.67470 0.65290 1.30340 -0.131 -0.299
61 36 9 20 0.62330 0.32910 0.72130 0.69740 0.26160 0.65770 0.63370 1.29000 -0.135 -0.210
62 36 9 20 0.60910 0.29470 0.67240 0.66970 0.27050 0.67370 0.67030 1.28220 -0.171 -0.263
63 36 9 20 0.57470 0.30160 0.65410 0.58970 0.27870 0.64870 0.58790 1.17190 -0.119 -0.271
64 36 9 20 0.55890 0.29170 0.62900 0.61680 0.27910 0.60160 0.58650 1.14850 -0.080 -0.206
65 36 9 20 0.60150 0.30290 0.64980 0.62460 0.27080 0.65580 0.63350 1.21610 -0.100 -0.283
66 36 9 20 0.58730 0.30960 0.64280 0.61750 0.29190 0.60850 0.59890 1.15870 -0.131 -0.282
67 36 9 20 0.57950 0.31780 0.60750 0.65040 0.28380 0.58280 0.61940 1.15490 -0.186 -0.279
68 36 9 20 0.54640 0.31950 0.63980 0.63170 0.28220 0.60230 0.58870 1.15580 -0.035 -0.257
69 36 9 20 0.59330 0.28960 0.70690 0.64270 0.28360 0.71470 0.65990 1.30180 -0.111 -0.284
70 36 9 20 0.63410 0.29590 0.75090 0.72070 0.28960 0.72800 0.71120 1.39560 -0.094 -0.249
71 36 9 20 0.56580 0.29400 0.65610 0.63900 0.26840 0.64810 0.63350 1.22540 -0.082 -0.305
72 36 9 20 0.55400 0.29850 0.62750 0.59770 0.29960 0.60500 0.56930 1.12350 -0.122 -0.213
73 36 9 20 0.58570 0.30450 0.66770 0.62860 0.28010 0.65130 0.61870 1.21530 -0.095 -0.337
74 36 9 20 0.59860 0.30510 0.68050 0.64010 0.28370 0.65370 0.60910 1.22370 -0.155 -0.206
75 36 9 20 0.58320 0.30060 0.65690 0.62720 0.29950 0.65040 0.61040 1.20020 -0.159 -0.261
76 36 9 20 0.63620 0.29680 0.72150 0.69670 0.27650 0.67380 0.65050 1.31100 -0.098 -0.213
77 36 9 20 0.58020 0.28880 0.61370 0.63390 0.27600 0.60500 0.61380 1.16690 -0.040 -0.236
78 36 9 20 0.63980 0.31720 0.74260 0.66410 0.28590 0.72830 0.65140 1.32850 -0.120 -0.329
